,Airport_1,Airport_2,sum,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1129,CLT,IND,4489,2.8064516129,1.71428571429,2.58064516129,2.86666666667,3.16129032258,2.86666666667,2.48387096774,2.77419354839,4.73333333333,4.87096774194,4.7,4.87096774194,4.58064516129,4.32142857143,4.25806451613,4.6,4.1935483871,4.33333333333,3.06451612903,4.06451612903,4.16666666667,4.25806451613,3.8,3.51612903226,4.03225806452,4.31034482759,4.48387096774,4.23333333333,4.41935483871,4.33333333333,4.1935483871,5.12903225806,7.0,6.70967741935,4.7,4.22580645161
1130,BOS,SLC,4488,2.25806451613,3.07142857143,4.0,4.0,3.8064516129,3.6,3.67741935484,3.61290322581,3.2,3.29032258065,3.33333333333,2.96774193548,2.38709677419,3.14285714286,4.0,3.96666666667,3.61290322581,3.73333333333,3.87096774194,3.87096774194,3.13333333333,3.41935483871,3.4,2.90322580645,2.29032258065,3.03448275862,4.0,4.0,6.0,7.8,7.41935483871,7.48387096774,5.13333333333,6.0,5.8,6.0
1131,BOS,STL,4480,3.48387096774,3.64285714286,3.58064516129,3.6,3.54838709677,5.23333333333,5.67741935484,4.41935483871,4.0,3.96774193548,3.66666666667,3.74193548387,3.51612903226,3.42857142857,3.67741935484,3.63333333333,3.54838709677,5.33333333333,5.67741935484,4.38709677419,3.93333333333,3.93548387097,3.8,3.61290322581,3.58064516129,3.44827586207,3.67741935484,3.83333333333,3.96774193548,5.4,5.41935483871,4.32258064516,3.96666666667,4.0,4.1,4.29032258065
1132,ABR,MSP,4473,4.0,4.0,3.96774193548,4.0,4.0,4.0,4.0,4.0,4.0,4.64516129032,4.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.58064516129,4.2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.45161290323,4.33333333333,3.93548387097
1133,DFW,HNL,4472,4.0,4.0,4.0,3.93333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.25806451613,4.28571428571,4.25806451613,4.13333333333,4.25806451613,4.26666666667,4.25806451613,4.1935483871,4.0,4.0,4.0,4.0,3.8064516129,4.06896551724,4.25806451613,4.06666666667,4.12903225806,4.26666666667,4.32258064516,4.1935483871,4.0,4.0,3.93333333333,4.0
1134,BZN,MSP,4464,2.29032258065,2.96428571429,3.8064516129,3.73333333333,3.93548387097,6.0,6.06451612903,6.1935483871,6.0,3.74193548387,0.2,0.516129032258,2.0,2.96428571429,3.93548387097,3.86666666667,4.0,6.06666666667,5.93548387097,6.0,5.73333333333,3.93548387097,3.73333333333,1.09677419355,2.03225806452,3.24137931034,4.0,4.0,4.0,5.4,6.32258064516,6.1935483871,5.73333333333,4.0,2.53333333333,4.32258064516
1135,FLL,HOU,4454,4.06451612903,4.0,4.0,4.0,3.96774193548,4.0,3.96774193548,3.96774193548,4.0,4.0,4.26666666667,4.1935483871,4.0,4.0,4.0,4.0,3.96774193548,4.0,3.96774193548,4.0,3.96666666667,4.0,4.43333333333,4.38709677419,4.12903225806,4.0,4.0,4.0,3.93548387097,4.0,3.96774193548,4.0,3.96666666667,4.0,4.36666666667,4.77419354839
1136,MCI,SFO,4439,4.32258064516,4.0,4.0,5.33333333333,5.67741935484,5.93333333333,5.74193548387,5.38709677419,5.26666666667,5.64516129032,5.56666666667,4.09677419355,2.35483870968,2.0,3.1935483871,3.86666666667,3.93548387097,4.0,3.1935483871,4.0,3.9,3.93548387097,3.6,3.93548387097,2.25806451613,2.0,3.58064516129,3.66666666667,4.0,4.0,3.93548387097,4.0,3.9,4.0,3.56666666667,3.8064516129
1137,IAH,SMF,4438,4.32258064516,4.0,5.67741935484,3.73333333333,5.48387096774,5.96666666667,5.96774193548,5.16129032258,3.86666666667,3.74193548387,4.0,2.96774193548,3.41935483871,3.64285714286,3.54838709677,3.66666666667,5.25806451613,3.96666666667,3.93548387097,4.0,3.86666666667,3.74193548387,3.86666666667,3.41935483871,3.77419354839,3.51724137931,3.48387096774,3.1,4.0,3.83333333333,3.38709677419,3.77419354839,3.93333333333,3.74193548387,4.06666666667,3.83870967742
1138,PHX,SBP,4437,1.8064516129,2.85714285714,4.1935483871,2.26666666667,2.1935483871,4.0,4.45161290323,6.54838709677,5.8,6.0,5.86666666667,4.83870967742,5.09677419355,5.21428571429,5.83870967742,5.96666666667,6.0,6.0,4.1935483871,4.70967741935,3.46666666667,2.09677419355,0.533333333333,0.258064516129,0.322580645161,2.86206896552,4.51612903226,4.66666666667,4.58064516129,4.53333333333,4.51612903226,4.25806451613,3.46666666667,3.74193548387,4.13333333333,3.93548387097
1139,BNA,DAL,4427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86666666667,4.0,4.0,4.0,5.35483870968,5.63333333333,5.48387096774,5.93333333333,6.0,5.8064516129,5.73333333333,5.67741935484,5.76666666667,5.70967741935,5.64516129032,5.68965517241,5.74193548387,5.6,5.54838709677,5.93333333333,5.96774193548,5.8064516129,5.7,5.67741935484,7.33333333333,7.61290322581
1140,DEN,RAP,4420,5.67741935484,5.35714285714,2.70967741935,3.13333333333,5.67741935484,5.73333333333,9.64516129032,8.09677419355,3.56666666667,0.387096774194,0.0,4.61290322581,2.41935483871,3.5,1.90322580645,0.266666666667,3.58064516129,4.8,6.16129032258,6.35483870968,5.53333333333,2.29032258065,1.73333333333,1.64516129032,4.77419354839,2.86206896552,1.54838709677,6.9,4.77419354839,4.73333333333,7.83870967742,5.90322580645,2.36666666667,2.61290322581,0.666666666667,5.12903225806
1141,FLL,HPN,4411,4.38709677419,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.93333333333,4.0,4.0,4.0,4.0,4.0,3.96774193548,4.0,4.0,4.0,4.0,4.0,4.0,4.45161290323,4.22580645161,3.96551724138,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.93333333333,4.0
1142,MCO,RIC,4410,3.74193548387,4.0,4.32258064516,4.26666666667,4.32258064516,4.26666666667,4.25806451613,4.25806451613,4.0,3.93548387097,3.8,4.0,4.32258064516,4.28571428571,4.25806451613,4.26666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.73333333333,3.8064516129,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1143,BOS,JAX,4408,3.61290322581,3.71428571429,4.0,4.0,4.03225806452,4.0,4.0,4.0,3.8,3.74193548387,5.53333333333,4.96774193548,5.25806451613,4.64285714286,4.0,4.0,4.0,4.0,4.0,4.0,3.8,3.74193548387,3.86666666667,3.87096774194,3.74193548387,3.93103448276,4.0,4.0,3.74193548387,3.86666666667,4.0,3.87096774194,3.86666666667,3.8064516129,3.73333333333,3.67741935484
1144,GSP,ORD,4403,2.35483870968,3.46428571429,1.38709677419,4.16666666667,2.22580645161,2.2,1.03225806452,1.45161290323,1.6,1.0,1.73333333333,1.03225806452,1.8064516129,2.89285714286,5.35483870968,5.66666666667,5.41935483871,5.4,5.1935483871,5.45161290323,5.83333333333,7.09677419355,6.2,5.48387096774,3.93548387097,4.93103448276,3.35483870968,4.9,5.61290322581,6.63333333333,5.54838709677,5.74193548387,3.06666666667,5.22580645161,6.56666666667,3.74193548387
1145,PVD,TPA,4395,4.0,4.14285714286,5.35483870968,5.06666666667,3.93548387097,3.96666666667,3.93548387097,3.64516129032,3.56666666667,3.54838709677,3.86666666667,4.0,3.87096774194,3.85714285714,5.32258064516,4.36666666667,3.90322580645,4.0,4.0,3.8064516129,3.63333333333,3.67741935484,3.93333333333,4.0,4.0,3.96551724138,5.22580645161,4.6,3.96774193548,3.73333333333,3.67741935484,3.8064516129,2.43333333333,3.67741935484,3.83333333333,4.0
1146,CMX,ORD,4395,4.0,4.14285714286,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.87096774194,4.0,3.93548387097,4.0,4.0,4.0,4.03225806452,4.06451612903,4.06666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.0,4.0,4.0,4.0,3.93333333333,3.93548387097
1147,DEN,GTF,4389,4.45161290323,4.0,4.0,4.0,5.41935483871,6.86666666667,6.67741935484,6.16129032258,5.4,5.22580645161,4.0,5.8064516129,4.38709677419,4.0,4.0,4.0,5.35483870968,5.0,5.54838709677,5.45161290323,5.3,5.22580645161,3.73333333333,4.12903225806,4.0,1.27586206897,3.51612903226,0.5,0.129032258065,3.16666666667,5.61290322581,4.96774193548,2.16666666667,0.322580645161,0.0666666666667,0.0
1148,EWR,HOU,4389,5.45161290323,5.42857142857,5.35483870968,5.56666666667,5.45161290323,5.43333333333,5.48387096774,5.16129032258,5.2,5.22580645161,5.0,5.38709677419,5.16129032258,5.14285714286,5.16129032258,5.2,5.03225806452,5.2,5.22580645161,5.16129032258,5.33333333333,5.22580645161,5.2,5.22580645161,5.41935483871,5.44827586207,5.29032258065,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,EKO,SLC,4384,5.61290322581,5.28571428571,5.35483870968,5.46666666667,5.29032258065,5.4,5.29032258065,5.22580645161,5.33333333333,5.48387096774,4.8,5.16129032258,3.93548387097,3.71428571429,3.74193548387,3.66666666667,3.67741935484,3.73333333333,3.74193548387,1.90322580645,0.3,3.41935483871,3.26666666667,3.29032258065,3.41935483871,3.44827586207,3.41935483871,3.4,3.41935483871,3.73333333333,3.61290322581,3.74193548387,3.66666666667,3.35483870968,3.26666666667,3.41935483871
1150,ITO,OGG,4383,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.96774193548,4.0,4.0
1151,ALB,MDW,4379,3.96774193548,4.0,4.0,4.0,3.93548387097,4.0,3.96774193548,4.0,3.96666666667,3.96774193548,4.1,4.0,3.96774193548,4.0,4.0,4.0,3.93548387097,4.0,4.0,4.0,3.93333333333,4.0,4.2,4.09677419355,4.03225806452,4.0,4.0,4.0,3.93548387097,4.0,4.0,4.0,3.96666666667,3.96774193548,3.96666666667,3.93548387097
1152,BJI,MSP,4378,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.93333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.93333333333,3.93548387097
1153,MSP,RHI,4378,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.93333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.93333333333,3.93548387097
1154,BHM,MCO,4377,4.25806451613,4.21428571429,4.29032258065,4.26666666667,4.32258064516,4.23333333333,4.22580645161,3.90322580645,3.73333333333,3.74193548387,3.93333333333,3.83870967742,3.96774193548,4.0,4.0,4.0,3.96774193548,4.0,4.0,3.8064516129,3.73333333333,3.67741935484,4.03333333333,3.90322580645,3.96774193548,4.0,4.0,4.0,4.0,4.0,3.93548387097,3.8064516129,3.73333333333,3.67741935484,4.13333333333,4.48387096774
1155,DFW,GRR,4372,8.0,8.0,8.0,8.0,7.67741935484,7.93333333333,7.8064516129,7.8064516129,7.46666666667,7.74193548387,7.06666666667,7.54838709677,7.41935483871,7.85714285714,7.96774193548,7.73333333333,7.41935483871,4.36666666667,2.32258064516,3.83870967742,0.966666666667,0.0,0.0,1.03225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,LAS,OKC,4366,4.0,4.0,4.0,4.0,3.96774193548,4.0,3.93548387097,3.96774193548,4.0,4.0,4.0,3.96774193548,4.0,4.0,4.0,4.0,3.96774193548,4.0,3.93548387097,4.0,3.93333333333,4.0,4.0,4.0,4.0,3.96551724138,4.0,4.0,3.96774193548,4.0,3.93548387097,4.0,3.93333333333,4.0,3.93333333333,4.0
1157,MRY,PHX,4365,5.48387096774,5.71428571429,6.0,6.0,6.0,6.0,6.0,5.93548387097,5.73333333333,4.06451612903,3.4,3.54838709677,3.1935483871,3.64285714286,3.8064516129,4.0,2.90322580645,3.8,3.87096774194,4.0,3.53333333333,3.87096774194,3.86666666667,4.77419354839,3.74193548387,1.34482758621,1.87096774194,2.0,2.0,2.0,1.93548387097,1.8064516129,1.46666666667,5.06451612903,5.73333333333,5.22580645161
1158,KOA,SFO,4360,4.0,4.0,4.0,4.0,2.58064516129,4.0,4.1935483871,4.1935483871,2.8,4.0,4.0,4.1935483871,4.06451612903,4.42857142857,4.25806451613,4.13333333333,4.25806451613,4.4,4.51612903226,4.32258064516,3.0,4.06451612903,4.2,4.12903225806,4.06451612903,4.0,4.0,4.0,4.0,4.2,4.32258064516,4.12903225806,2.73333333333,3.8064516129,4.0,4.1935483871
1159,DCA,SFO,4360,4.0,4.0,4.0,4.0,3.87096774194,4.0,4.0,4.0,4.0,4.0,3.8,3.87096774194,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.86666666667,3.87096774194,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.93333333333,4.0
1160,BNA,PHL,4354,3.70967741935,3.57142857143,3.64516129032,3.73333333333,3.61290322581,3.93333333333,3.93548387097,3.77419354839,3.7,3.74193548387,3.7,3.67741935484,3.67741935484,3.71428571429,3.74193548387,3.73333333333,3.61290322581,3.93333333333,3.93548387097,3.8064516129,3.66666666667,3.67741935484,3.96666666667,3.77419354839,3.74193548387,3.55172413793,3.64516129032,4.2,4.77419354839,5.06666666667,5.06451612903,5.03225806452,4.73333333333,4.77419354839,4.0,4.38709677419
1161,LAS,PIT,4351,2.32258064516,2.0,3.8064516129,4.03333333333,3.96774193548,4.2,4.1935483871,4.06451612903,4.0,3.93548387097,3.5,3.77419354839,2.29032258065,2.0,3.61290322581,4.0,3.96774193548,4.2,4.1935483871,4.12903225806,3.93333333333,4.0,3.4,3.54838709677,2.16129032258,2.0,3.41935483871,4.0,4.0,5.13333333333,6.29032258065,6.06451612903,5.9,5.96774193548,5.43333333333,5.09677419355
1162,DEN,EUG,4348,4.12903225806,3.78571428571,3.93548387097,3.8,4.45161290323,4.93333333333,4.96774193548,4.64516129032,4.33333333333,4.70967741935,4.43333333333,3.67741935484,3.74193548387,3.64285714286,4.0,3.8,3.58064516129,4.0,3.90322580645,3.8064516129,3.63333333333,3.67741935484,3.73333333333,3.67741935484,3.77419354839,3.65517241379,4.0,3.73333333333,3.70967741935,3.93333333333,3.93548387097,4.0,3.66666666667,3.67741935484,3.8,3.87096774194
1163,DCA,SEA,4344,3.93548387097,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.66666666667,3.8064516129,3.74193548387,3.71428571429,3.93548387097,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.86666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1164,AUS,SLC,4340,4.25806451613,4.57142857143,5.83870967742,5.26666666667,5.12903225806,4.06666666667,5.51612903226,5.48387096774,5.2,3.87096774194,3.73333333333,3.51612903226,2.12903225806,2.89285714286,4.0,3.76666666667,3.58064516129,3.73333333333,3.74193548387,3.67741935484,3.66666666667,3.67741935484,3.63333333333,3.87096774194,3.74193548387,3.93103448276,2.83870967742,3.5,3.67741935484,3.73333333333,3.64516129032,3.74193548387,3.66666666667,3.67741935484,3.66666666667,3.87096774194
1165,ABE,DTW,4340,2.64516129032,2.21428571429,5.0,5.13333333333,5.03225806452,0.8,2.96774193548,3.16129032258,4.86666666667,5.12903225806,3.43333333333,3.09677419355,4.54838709677,4.21428571429,4.41935483871,4.26666666667,4.38709677419,4.33333333333,4.51612903226,4.51612903226,4.2,4.8064516129,5.1,2.16129032258,4.41935483871,3.06896551724,1.70967741935,2.1,5.38709677419,5.46666666667,4.96774193548,4.90322580645,1.73333333333,5.16129032258,4.93333333333,3.51612903226
1166,LGB,SMF,4339,3.8064516129,3.85714285714,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.74193548387,3.92857142857,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.87096774194,3.74193548387,3.93103448276,4.0,4.0,4.03225806452,4.0,3.87096774194,4.0,3.86666666667,4.0,3.86666666667,4.0
1167,BTM,SLC,4339,4.0,4.0,4.0,4.0,4.0,4.0,5.35483870968,4.77419354839,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.93548387097,3.74193548387,3.72413793103,3.74193548387,3.66666666667,3.74193548387,3.73333333333,3.67741935484,3.74193548387,3.73333333333,3.67741935484,3.66666666667,3.58064516129
1168,ORD,SCE,4335,3.1935483871,4.0,4.0,4.0,4.0,4.0,3.67741935484,3.8064516129,4.0,4.0,3.9,3.93548387097,3.96774193548,4.0,3.96774193548,4.0,4.0,4.0,3.93548387097,4.0,4.0,4.0,4.0,3.74193548387,3.61290322581,3.72413793103,4.0,4.0,3.93548387097,4.0,3.93548387097,4.0,3.8,5.67741935484,3.83333333333,3.74193548387
1169,RNO,SAN,4335,3.83870967742,3.92857142857,4.0,3.86666666667,3.77419354839,3.96666666667,3.93548387097,3.90322580645,3.93333333333,3.77419354839,4.06666666667,3.96774193548,3.96774193548,3.96428571429,4.0,4.0,3.90322580645,4.0,3.93548387097,4.0,3.83333333333,3.96774193548,4.13333333333,4.09677419355,4.03225806452,3.96551724138,3.8064516129,3.66666666667,3.67741935484,3.93333333333,3.96774193548,4.0,3.96666666667,4.0,4.1,4.51612903226
1170,BOI,MSP,4330,1.8064516129,1.64285714286,3.90322580645,3.8,4.0,5.73333333333,5.8064516129,5.12903225806,2.33333333333,2.0,1.96666666667,2.0,2.87096774194,3.14285714286,3.74193548387,3.73333333333,3.67741935484,5.53333333333,5.61290322581,5.48387096774,5.06666666667,5.67741935484,3.8,3.54838709677,3.06451612903,3.31034482759,2.06451612903,2.73333333333,3.74193548387,5.23333333333,5.54838709677,5.74193548387,5.53333333333,5.35483870968,3.86666666667,3.74193548387
1171,ABQ,MDW,4326,3.61290322581,3.71428571429,4.0,4.0,3.93548387097,4.0,3.93548387097,3.93548387097,4.0,3.93548387097,4.06666666667,4.0,3.70967741935,3.71428571429,4.0,4.0,3.93548387097,4.0,3.96774193548,4.0,3.9,3.96774193548,4.2,4.12903225806,3.64516129032,3.58620689655,3.90322580645,3.9,3.8064516129,4.0,4.0,4.0,3.86666666667,4.0,4.16666666667,4.51612903226
1172,OKC,PHX,4326,3.8064516129,3.71428571429,3.93548387097,3.8,3.67741935484,3.93333333333,3.93548387097,3.96774193548,4.0,4.0,3.9,3.93548387097,3.74193548387,3.71428571429,4.0,4.0,4.0,4.0,3.93548387097,4.0,3.96666666667,3.96774193548,3.93333333333,3.96774193548,3.77419354839,3.68965517241,3.93548387097,4.0,4.0,4.0,4.0,4.0,3.96666666667,4.0,4.3,4.54838709677
1173,AMA,DEN,4321,6.83870967742,7.35714285714,7.67741935484,7.2,6.96774193548,7.6,7.67741935484,7.32258064516,7.0,7.58064516129,5.23333333333,5.25806451613,3.61290322581,3.57142857143,5.22580645161,5.46666666667,5.16129032258,4.4,3.8064516129,3.0,2.23333333333,2.22580645161,0.333333333333,0.258064516129,1.77419354839,0.931034482759,1.03225806452,0.2,3.1935483871,2.76666666667,3.32258064516,2.09677419355,0.266666666667,2.90322580645,0.4,0.0
1174,ORD,TUS,4321,4.0,4.0,4.0,4.0,4.0,4.0,3.93548387097,3.12903225806,2.0,3.90322580645,3.5,3.58064516129,3.45161290323,3.75,4.0,4.0,4.0,4.0,4.0,3.06451612903,2.0,3.74193548387,3.33333333333,4.32258064516,5.41935483871,5.58620689655,6.0,4.26666666667,3.93548387097,4.0,3.87096774194,3.41935483871,2.0,5.29032258065,5.26666666667,5.09677419355
1175,ABQ,SAN,4319,3.67741935484,3.64285714286,3.8064516129,5.2,5.48387096774,5.7,5.70967741935,4.25806451613,3.8,3.87096774194,3.9,3.83870967742,3.41935483871,3.57142857143,3.70967741935,3.73333333333,3.67741935484,3.93333333333,4.0,3.67741935484,3.6,3.54838709677,3.6,3.67741935484,3.58064516129,3.58620689655,3.70967741935,3.66666666667,3.70967741935,3.93333333333,3.93548387097,3.8064516129,3.7,3.61290322581,3.8,3.74193548387
1176,MIA,PHX,4315,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.13333333333,3.93548387097,4.0,4.90322580645,4.29032258065,4.0,4.0,4.0,4.0,3.26666666667,3.16129032258,3.54838709677,2.53333333333,3.22580645161,3.26666666667,4.64516129032,4.29032258065,4.0,4.03225806452,4.0,4.0,3.73333333333,3.74193548387,3.58064516129,3.3,3.90322580645,5.3,6.83870967742
1177,MDW,PDX,4315,2.0,2.0,3.29032258065,3.73333333333,3.58064516129,5.46666666667,5.96774193548,5.90322580645,4.06666666667,3.93548387097,2.26666666667,2.06451612903,2.0,2.0,3.35483870968,3.73333333333,3.67741935484,5.53333333333,5.93548387097,4.51612903226,4.0,4.0,3.9,3.93548387097,3.41935483871,3.44827586207,3.67741935484,3.66666666667,3.74193548387,5.86666666667,6.32258064516,4.45161290323,4.0,4.0,3.9,4.06451612903
1178,PHL,STL,4310,3.45161290323,3.17857142857,3.41935483871,3.73333333333,3.61290322581,3.93333333333,3.96774193548,3.93548387097,4.0,3.96774193548,3.5,3.67741935484,3.32258064516,3.25,3.58064516129,3.7,3.64516129032,3.93333333333,3.96774193548,4.0,3.93333333333,4.0,3.66666666667,3.67741935484,3.22580645161,3.44827586207,3.67741935484,3.66666666667,5.22580645161,3.76666666667,3.67741935484,4.51612903226,5.8,5.74193548387,5.46666666667,4.1935483871
1179,EUG,SLC,4308,4.06451612903,3.64285714286,3.93548387097,3.93333333333,3.87096774194,4.0,3.93548387097,4.0,3.93333333333,4.0,3.93333333333,4.45161290323,3.67741935484,3.35714285714,3.41935483871,3.4,3.48387096774,3.73333333333,4.0,4.0,3.93333333333,3.67741935484,3.66666666667,4.38709677419,3.8064516129,3.86206896552,4.0,4.0,5.16129032258,4.13333333333,4.0,4.0,4.0,4.0,3.73333333333,4.25806451613
1180,ORD,SJC,4305,2.41935483871,3.17857142857,4.0,4.0,3.93548387097,5.33333333333,5.93548387097,4.96774193548,3.73333333333,3.74193548387,3.2,3.35483870968,2.25806451613,2.0,2.1935483871,4.0,4.0,5.8,5.87096774194,5.61290322581,4.06666666667,3.67741935484,3.46666666667,4.41935483871,2.41935483871,2.0,2.0,3.73333333333,4.0,5.93333333333,5.93548387097,5.35483870968,3.73333333333,3.61290322581,3.3,3.93548387097
1181,SFO,TUS,4304,4.16129032258,3.82142857143,4.29032258065,4.0,2.32258064516,2.0,2.0,2.0,2.73333333333,4.0,4.13333333333,5.22580645161,6.22580645161,5.92857142857,5.90322580645,4.56666666667,2.32258064516,2.0,2.0,2.0,2.46666666667,4.0,4.13333333333,5.06451612903,5.83870967742,5.79310344828,6.0,4.26666666667,3.90322580645,3.8,3.67741935484,3.87096774194,3.96666666667,4.0,4.06666666667,5.03225806452
1182,FLL,PIT,4299,2.1935483871,2.28571428571,3.61290322581,2.66666666667,2.32258064516,3.56666666667,4.0,2.58064516129,0.0666666666667,0.161290322581,4.2,4.12903225806,4.25806451613,4.28571428571,5.61290322581,4.66666666667,4.32258064516,5.66666666667,6.0,4.51612903226,2.3,2.0,4.53333333333,4.38709677419,4.38709677419,4.27586206897,5.48387096774,4.93333333333,4.25806451613,5.8,6.0,4.38709677419,4.0,4.0,4.46666666667,4.77419354839
1183,JFK,SAV,4296,0.0,2.28571428571,4.0,4.0,4.0,4.0,4.0,4.0,4.06666666667,4.0,3.93333333333,4.0,4.0,4.0,4.0,4.06666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.1935483871,4.27586206897,4.51612903226,4.6,4.32258064516,4.13333333333,4.32258064516,4.25806451613,4.06666666667,4.0,4.0,4.0
