,ROUTE,(delay_count / count),delay_count,count
541,"Row(_1=u'BOS', _2=u'FLL')",0.326908249807,424,1297
542,"Row(_1=u'SFO', _2=u'HNL')",0.326512455516,367,1124
543,"Row(_1=u'DFW', _2=u'SGF')",0.326451612903,253,775
544,"Row(_1=u'DAL', _2=u'SFO')",0.326126126126,181,555
545,"Row(_1=u'SJU', _2=u'DCA')",0.325714285714,57,175
546,"Row(_1=u'ART', _2=u'ORD')",0.325581395349,14,43
547,"Row(_1=u'IAH', _2=u'ASE')",0.325581395349,126,387
548,"Row(_1=u'EGE', _2=u'LAX')",0.325203252033,40,123
549,"Row(_1=u'SFO', _2=u'MMH')",0.325203252033,40,123
550,"Row(_1=u'BOS', _2=u'RSW')",0.325123152709,396,1218
551,"Row(_1=u'SBA', _2=u'SFO')",0.324975891996,337,1037
552,"Row(_1=u'ORD', _2=u'SCE')",0.324921135647,103,317
553,"Row(_1=u'CVG', _2=u'SFO')",0.324561403509,37,114
554,"Row(_1=u'EWR', _2=u'DAY')",0.324137931034,94,290
555,"Row(_1=u'ABQ', _2=u'ORD')",0.323863636364,57,176
556,"Row(_1=u'MEM', _2=u'EWR')",0.323699421965,112,346
557,"Row(_1=u'SDF', _2=u'LGA')",0.323529411765,55,170
558,"Row(_1=u'CHS', _2=u'DFW')",0.323353293413,54,167
559,"Row(_1=u'EWR', _2=u'PDX')",0.323232323232,64,198
560,"Row(_1=u'IND', _2=u'EWR')",0.323232323232,192,594
561,"Row(_1=u'DFW', _2=u'GSP')",0.323232323232,64,198
562,"Row(_1=u'SYR', _2=u'EWR')",0.323232323232,64,198
563,"Row(_1=u'PUB', _2=u'DEN')",0.322916666667,31,96
564,"Row(_1=u'BWI', _2=u'OAK')",0.322834645669,41,127
565,"Row(_1=u'STL', _2=u'OAK')",0.322580645161,10,31
566,"Row(_1=u'ORD', _2=u'SJC')",0.322580645161,90,279
567,"Row(_1=u'LBB', _2=u'PHX')",0.322580645161,10,31
568,"Row(_1=u'JFK', _2=u'TUS')",0.322580645161,10,31
569,"Row(_1=u'DEN', _2=u'BFL')",0.322580645161,100,310
570,"Row(_1=u'ORD', _2=u'PVD')",0.322448979592,79,245
571,"Row(_1=u'SEA', _2=u'DAL')",0.322033898305,38,118
572,"Row(_1=u'MCO', _2=u'BQN')",0.321782178218,65,202
573,"Row(_1=u'DEN', _2=u'JFK')",0.321782178218,130,404
574,"Row(_1=u'MYR', _2=u'ACY')",0.321739130435,37,115
575,"Row(_1=u'LGA', _2=u'CAE')",0.321637426901,55,171
576,"Row(_1=u'ORD', _2=u'COU')",0.321608040201,64,199
577,"Row(_1=u'EYW', _2=u'TPA')",0.321428571429,9,28
578,"Row(_1=u'CVG', _2=u'BOS')",0.321428571429,45,140
579,"Row(_1=u'DFW', _2=u'MSN')",0.321428571429,108,336
580,"Row(_1=u'EYW', _2=u'MCO')",0.321428571429,9,28
581,"Row(_1=u'BMI', _2=u'MSP')",0.321428571429,18,56
582,"Row(_1=u'RDU', _2=u'LGA')",0.32138284251,251,781
583,"Row(_1=u'SFO', _2=u'SAT')",0.321285140562,80,249
584,"Row(_1=u'LAX', _2=u'HOU')",0.32125,257,800
585,"Row(_1=u'ORD', _2=u'LAX')",0.32118330692,1216,3786
586,"Row(_1=u'FLL', _2=u'BDL')",0.321052631579,183,570
587,"Row(_1=u'AMA', _2=u'DFW')",0.320987654321,208,648
588,"Row(_1=u'JFK', _2=u'BNA')",0.320754716981,34,106
589,"Row(_1=u'LAX', _2=u'ABQ')",0.320448877805,257,802
590,"Row(_1=u'BWI', _2=u'PBI')",0.320404721754,190,593
591,"Row(_1=u'EWR', _2=u'OMA')",0.320284697509,90,281
592,"Row(_1=u'LGA', _2=u'RIC')",0.319910514541,143,447
593,"Row(_1=u'FAT', _2=u'SFO')",0.319880418535,214,669
594,"Row(_1=u'SAN', _2=u'TUS')",0.319829424307,150,469
595,"Row(_1=u'SFO', _2=u'RNO')",0.31974522293,251,785
596,"Row(_1=u'ORD', _2=u'MOB')",0.319727891156,47,147
597,"Row(_1=u'DFW', _2=u'HOU')",0.319463087248,238,745
598,"Row(_1=u'PSP', _2=u'JFK')",0.319444444444,23,72
599,"Row(_1=u'FLL', _2=u'TTN')",0.319327731092,38,119
600,"Row(_1=u'CHS', _2=u'JFK')",0.319277108434,159,498
601,"Row(_1=u'DFW', _2=u'BMI')",0.319248826291,68,213
602,"Row(_1=u'DFW', _2=u'CAE')",0.319095477387,127,398
603,"Row(_1=u'RIC', _2=u'EWR')",0.319073083779,179,561
604,"Row(_1=u'STL', _2=u'LGA')",0.31891223733,258,809
605,"Row(_1=u'FSD', _2=u'DFW')",0.318725099602,80,251
606,"Row(_1=u'MHT', _2=u'EWR')",0.318584070796,72,226
607,"Row(_1=u'BNA', _2=u'LGA')",0.318232044199,288,905
608,"Row(_1=u'HNL', _2=u'GUM')",0.318181818182,56,176
609,"Row(_1=u'RDU', _2=u'DCA')",0.318181818182,42,132
610,"Row(_1=u'DEN', _2=u'PSP')",0.318181818182,189,594
611,"Row(_1=u'DEN', _2=u'MRY')",0.318181818182,7,22
612,"Row(_1=u'MDW', _2=u'GRR')",0.317647058824,27,85
613,"Row(_1=u'CVG', _2=u'EWR')",0.317431192661,173,545
614,"Row(_1=u'BWI', _2=u'OKC')",0.317365269461,53,167
615,"Row(_1=u'MKE', _2=u'EWR')",0.317351598174,139,438
616,"Row(_1=u'CMH', _2=u'IAH')",0.31732776618,152,479
617,"Row(_1=u'FSD', _2=u'ORD')",0.31712962963,274,864
618,"Row(_1=u'DEN', _2=u'COD')",0.317073170732,26,82
619,"Row(_1=u'IAD', _2=u'PWM')",0.317073170732,13,41
620,"Row(_1=u'MCI', _2=u'OAK')",0.317073170732,39,123
621,"Row(_1=u'JFK', _2=u'DCA')",0.316814159292,179,565
622,"Row(_1=u'MDW', _2=u'ROC')",0.316770186335,51,161
623,"Row(_1=u'JFK', _2=u'RSW')",0.316502463054,257,812
624,"Row(_1=u'BUF', _2=u'EWR')",0.316455696203,125,395
625,"Row(_1=u'DEN', _2=u'JAX')",0.316384180791,56,177
626,"Row(_1=u'DFW', _2=u'JAN')",0.316027088036,280,886
627,"Row(_1=u'ILG', _2=u'TPA')",0.315789473684,6,19
628,"Row(_1=u'TPA', _2=u'ILG')",0.315789473684,6,19
629,"Row(_1=u'LGA', _2=u'ROC')",0.315789473684,30,95
630,"Row(_1=u'CVG', _2=u'CLT')",0.315789473684,30,95
631,"Row(_1=u'ORD', _2=u'MQT')",0.315789473684,30,95
632,"Row(_1=u'OAK', _2=u'PDX')",0.315731573157,287,909
633,"Row(_1=u'JFK', _2=u'SFO')",0.315380631797,1218,3862
634,"Row(_1=u'OKC', _2=u'ORD')",0.315372424723,199,631
635,"Row(_1=u'SFO', _2=u'SLC')",0.315298507463,507,1608
636,"Row(_1=u'EWR', _2=u'MKE')",0.315192743764,139,441
637,"Row(_1=u'DEN', _2=u'LAX')",0.315172632246,995,3157
638,"Row(_1=u'ORD', _2=u'FSD')",0.315130830489,277,879
639,"Row(_1=u'DEN', _2=u'EGE')",0.315068493151,23,73
640,"Row(_1=u'LGA', _2=u'FLL')",0.315009746589,808,2565
641,"Row(_1=u'MSN', _2=u'LGA')",0.314814814815,17,54
642,"Row(_1=u'FLL', _2=u'SYR')",0.314814814815,17,54
643,"Row(_1=u'ORD', _2=u'OGG')",0.314814814815,17,54
644,"Row(_1=u'CRW', _2=u'IAH')",0.314685314685,45,143
645,"Row(_1=u'ORD', _2=u'HSV')",0.314655172414,73,232
646,"Row(_1=u'DFW', _2=u'BPT')",0.314420803783,133,423
647,"Row(_1=u'RSW', _2=u'LGA')",0.314410480349,144,458
648,"Row(_1=u'BWI', _2=u'LIT')",0.314285714286,33,105
649,"Row(_1=u'LGA', _2=u'CMH')",0.314285714286,176,560
650,"Row(_1=u'EWR', _2=u'FLL')",0.314128943759,687,2187
651,"Row(_1=u'DEN', _2=u'EWR')",0.314002828854,444,1414
652,"Row(_1=u'SEA', _2=u'HNL')",0.3138424821,263,838
653,"Row(_1=u'EWR', _2=u'DCA')",0.313802083333,241,768
654,"Row(_1=u'MIA', _2=u'MCI')",0.313725490196,16,51
655,"Row(_1=u'BQN', _2=u'EWR')",0.313725490196,48,153
656,"Row(_1=u'HDN', _2=u'DEN')",0.313609467456,53,169
657,"Row(_1=u'ORD', _2=u'BZN')",0.313559322034,37,118
658,"Row(_1=u'ORD', _2=u'RNO')",0.313432835821,42,134
659,"Row(_1=u'EWR', _2=u'XNA')",0.313432835821,21,67
660,"Row(_1=u'LGA', _2=u'RDU')",0.313299232737,245,782
661,"Row(_1=u'LGB', _2=u'JFK')",0.313131313131,93,297
662,"Row(_1=u'PHL', _2=u'LAX')",0.312631578947,297,950
663,"Row(_1=u'SMF', _2=u'HNL')",0.3125,55,176
664,"Row(_1=u'IAG', _2=u'FLL')",0.3125,35,112
665,"Row(_1=u'ORD', _2=u'FCA')",0.3125,5,16
666,"Row(_1=u'CVG', _2=u'IAD')",0.3125,10,32
667,"Row(_1=u'LAS', _2=u'SDF')",0.3125,55,176
668,"Row(_1=u'IAD', _2=u'HNL')",0.3125,20,64
669,"Row(_1=u'ITH', _2=u'DTW')",0.3125,55,176
670,"Row(_1=u'DTW', _2=u'BGR')",0.3125,15,48
671,"Row(_1=u'ORD', _2=u'ALO')",0.312195121951,64,205
672,"Row(_1=u'PBI', _2=u'HPN')",0.31217838765,182,583
673,"Row(_1=u'DEN', _2=u'BZN')",0.31204379562,171,548
674,"Row(_1=u'SEA', _2=u'OGG')",0.312012480499,200,641
675,"Row(_1=u'JFK', _2=u'CVG')",0.311926605505,34,109
676,"Row(_1=u'DFW', _2=u'SPI')",0.311827956989,87,279
677,"Row(_1=u'RDU', _2=u'JFK')",0.311688311688,216,693
678,"Row(_1=u'ORD', _2=u'STC')",0.311688311688,24,77
679,"Row(_1=u'ORD', _2=u'CID')",0.311271975181,301,967
680,"Row(_1=u'ADK', _2=u'ANC')",0.311111111111,14,45
681,"Row(_1=u'IAD', _2=u'DAY')",0.311111111111,14,45
682,"Row(_1=u'DEN', _2=u'PDX')",0.310919185688,504,1621
683,"Row(_1=u'BOS', _2=u'LGA')",0.310882800609,817,2628
684,"Row(_1=u'PBI', _2=u'ACY')",0.310344827586,36,116
685,"Row(_1=u'MYR', _2=u'ORD')",0.310344827586,9,29
686,"Row(_1=u'SJC', _2=u'BOS')",0.30985915493,22,71
687,"Row(_1=u'DFW', _2=u'FAR')",0.30985915493,44,142
688,"Row(_1=u'BDL', _2=u'EWR')",0.309782608696,57,184
689,"Row(_1=u'COS', _2=u'LAX')",0.309734513274,105,339
690,"Row(_1=u'ATL', _2=u'BTV')",0.309677419355,48,155
691,"Row(_1=u'CAE', _2=u'LGA')",0.309523809524,52,168
692,"Row(_1=u'JFK', _2=u'BUR')",0.309523809524,52,168
693,"Row(_1=u'EWR', _2=u'CHA')",0.309090909091,17,55
694,"Row(_1=u'STT', _2=u'PHL')",0.308823529412,42,136
695,"Row(_1=u'PBI', _2=u'BOS')",0.308699719364,330,1069
696,"Row(_1=u'EWR', _2=u'SDF')",0.30859375,79,256
697,"Row(_1=u'ORD', _2=u'AVP')",0.308571428571,54,175
698,"Row(_1=u'EWR', _2=u'SLC')",0.308571428571,54,175
699,"Row(_1=u'SFO', _2=u'LAX')",0.308537978298,2161,7004
700,"Row(_1=u'EWR', _2=u'SAN')",0.308447937132,157,509
701,"Row(_1=u'MSP', _2=u'LAX')",0.308361204013,461,1495
702,"Row(_1=u'DFW', _2=u'GJT')",0.308300395257,78,253
703,"Row(_1=u'STL', _2=u'EWR')",0.307939914163,287,932
704,"Row(_1=u'JFK', _2=u'RNO')",0.307692307692,24,78
705,"Row(_1=u'DEN', _2=u'BIS')",0.307692307692,164,533
706,"Row(_1=u'EWR', _2=u'HDN')",0.307692307692,8,26
707,"Row(_1=u'DTW', _2=u'RST')",0.307692307692,4,13
708,"Row(_1=u'CLT', _2=u'DAB')",0.307692307692,4,13
709,"Row(_1=u'EGE', _2=u'EWR')",0.307692307692,36,117
710,"Row(_1=u'HOU', _2=u'SJU')",0.307692307692,4,13
711,"Row(_1=u'TTN', _2=u'MSP')",0.307692307692,4,13
712,"Row(_1=u'JAC', _2=u'SEA')",0.307692307692,12,39
713,"Row(_1=u'SFO', _2=u'SMF')",0.307692307692,280,910
714,"Row(_1=u'CLE', _2=u'PBI')",0.307692307692,8,26
715,"Row(_1=u'DEN', _2=u'SDF')",0.3074204947,87,283
716,"Row(_1=u'MKE', _2=u'IAH')",0.307142857143,129,420
717,"Row(_1=u'RDU', _2=u'TTN')",0.306930693069,31,101
718,"Row(_1=u'OAK', _2=u'GEG')",0.306784660767,104,339
719,"Row(_1=u'SEA', _2=u'SFO')",0.306456160135,1087,3547
720,"Row(_1=u'EWR', _2=u'CMH')",0.306451612903,133,434
721,"Row(_1=u'HDN', _2=u'SEA')",0.306451612903,19,62
722,"Row(_1=u'ORD', _2=u'CVG')",0.30641509434,406,1325
723,"Row(_1=u'HOU', _2=u'JFK')",0.306306306306,68,222
724,"Row(_1=u'EWR', _2=u'GSP')",0.306233062331,113,369
725,"Row(_1=u'PBI', _2=u'LGA')",0.306196840826,504,1646
726,"Row(_1=u'LAX', _2=u'SAT')",0.306017925736,239,781
727,"Row(_1=u'DFW', _2=u'LCH')",0.305993690852,97,317
728,"Row(_1=u'MSP', _2=u'FWA')",0.305882352941,26,85
729,"Row(_1=u'ORD', _2=u'CMH')",0.305718475073,417,1364
730,"Row(_1=u'DFW', _2=u'JAC')",0.305699481865,59,193
731,"Row(_1=u'DSM', _2=u'ORD')",0.305676855895,350,1145
732,"Row(_1=u'MHT', _2=u'LGA')",0.305555555556,22,72
733,"Row(_1=u'EWR', _2=u'SRQ')",0.305555555556,22,72
734,"Row(_1=u'DFW', _2=u'RNO')",0.305483028721,117,383
735,"Row(_1=u'ORD', _2=u'SGF')",0.305278174037,214,701
736,"Row(_1=u'DEN', _2=u'PUB')",0.305263157895,29,95
737,"Row(_1=u'SFO', _2=u'PIT')",0.305263157895,29,95
738,"Row(_1=u'MDW', _2=u'PDX')",0.305220883534,76,249
739,"Row(_1=u'JAN', _2=u'DFW')",0.305142857143,267,875
740,"Row(_1=u'SGF', _2=u'ORD')",0.305131761442,220,721
741,"Row(_1=u'ORD', _2=u'TVC')",0.304664723032,209,686
742,"Row(_1=u'ORD', _2=u'CWA')",0.304587155963,166,545
743,"Row(_1=u'ORD', _2=u'DBQ')",0.304526748971,74,243
744,"Row(_1=u'FLL', _2=u'PIT')",0.304469273743,109,358
745,"Row(_1=u'GSO', _2=u'LGA')",0.304461942257,116,381
746,"Row(_1=u'LGA', _2=u'CHS')",0.304347826087,28,92
747,"Row(_1=u'DTW', _2=u'HPN')",0.304347826087,35,115
748,"Row(_1=u'DAY', _2=u'EWR')",0.304347826087,91,299
749,"Row(_1=u'SBP', _2=u'SFO')",0.304207119741,188,618
750,"Row(_1=u'BWI', _2=u'SFO')",0.304054054054,45,148
751,"Row(_1=u'JFK', _2=u'LAS')",0.303915838691,520,1711
752,"Row(_1=u'ORD', _2=u'LEX')",0.303851640514,213,701
753,"Row(_1=u'MAF', _2=u'DFW')",0.303816793893,199,655
754,"Row(_1=u'MLI', _2=u'DFW')",0.303797468354,96,316
755,"Row(_1=u'DFW', _2=u'XNA')",0.303732303732,236,777
756,"Row(_1=u'PHX', _2=u'OKC')",0.303724928367,106,349
757,"Row(_1=u'ORD', _2=u'SYR')",0.303693570451,222,731
758,"Row(_1=u'ORD', _2=u'MKE')",0.303604436229,657,2164
759,"Row(_1=u'DFW', _2=u'TLH')",0.303571428571,85,280
760,"Row(_1=u'BOS', _2=u'MYR')",0.303571428571,34,112
761,"Row(_1=u'LGA', _2=u'BNA')",0.303395399781,277,913
762,"Row(_1=u'SNA', _2=u'HOU')",0.303370786517,54,178
763,"Row(_1=u'DEN', _2=u'BOI')",0.303294573643,313,1032
764,"Row(_1=u'DFW', _2=u'SHV')",0.303196347032,332,1095
765,"Row(_1=u'IAD', _2=u'JAX')",0.30303030303,30,99
766,"Row(_1=u'SAN', _2=u'HNL')",0.302941176471,103,340
767,"Row(_1=u'AMA', _2=u'DEN')",0.302904564315,73,241
768,"Row(_1=u'SAV', _2=u'LGA')",0.302884615385,63,208
769,"Row(_1=u'MSP', _2=u'IAD')",0.302631578947,46,152
770,"Row(_1=u'EGE', _2=u'DFW')",0.302631578947,115,380
771,"Row(_1=u'BOS', _2=u'TPA')",0.302507836991,193,638
772,"Row(_1=u'MDW', _2=u'SAN')",0.302325581395,156,516
773,"Row(_1=u'OAK', _2=u'RNO')",0.302325581395,26,86
774,"Row(_1=u'MSP', _2=u'AUS')",0.302325581395,13,43
775,"Row(_1=u'PIA', _2=u'DFW')",0.302250803859,94,311
776,"Row(_1=u'PSP', _2=u'LAX')",0.30223880597,162,536
777,"Row(_1=u'SAV', _2=u'JFK')",0.302114803625,100,331
778,"Row(_1=u'MSP', _2=u'SAT')",0.302083333333,29,96
779,"Row(_1=u'FLL', _2=u'SFO')",0.302030456853,238,788
780,"Row(_1=u'BOS', _2=u'LAX')",0.30195599022,494,1636
781,"Row(_1=u'DFW', _2=u'LIT')",0.301916932907,189,626
782,"Row(_1=u'LAX', _2=u'MTJ')",0.301886792453,16,53
783,"Row(_1=u'AUS', _2=u'MSP')",0.301886792453,16,53
784,"Row(_1=u'FLL', _2=u'HPN')",0.301775147929,102,338
785,"Row(_1=u'IAD', _2=u'RIC')",0.301587301587,38,126
786,"Row(_1=u'ORD', _2=u'LNK')",0.301455301455,145,481
787,"Row(_1=u'GSO', _2=u'DFW')",0.301369863014,66,219
788,"Row(_1=u'SFO', _2=u'CIC')",0.301369863014,22,73
789,"Row(_1=u'DEN', _2=u'ELP')",0.301333333333,113,375
790,"Row(_1=u'STL', _2=u'PHL')",0.301282051282,94,312
791,"Row(_1=u'DAL', _2=u'BHM')",0.301204819277,125,415
792,"Row(_1=u'COS', _2=u'SEA')",0.301136363636,53,176
793,"Row(_1=u'JFK', _2=u'MCO')",0.301075268817,812,2697
794,"Row(_1=u'DEN', _2=u'OAK')",0.300898203593,201,668
795,"Row(_1=u'EWR', _2=u'PVD')",0.300884955752,68,226
796,"Row(_1=u'DTW', _2=u'OKC')",0.300578034682,52,173
797,"Row(_1=u'ORD', _2=u'PSP')",0.300319488818,94,313
798,"Row(_1=u'IND', _2=u'JFK')",0.3,24,80
799,"Row(_1=u'JFK', _2=u'ABQ')",0.3,42,140
800,"Row(_1=u'MYR', _2=u'LBE')",0.3,6,20
801,"Row(_1=u'DFW', _2=u'EVV')",0.3,36,120
802,"Row(_1=u'RDU', _2=u'SLC')",0.3,15,50
803,"Row(_1=u'GSP', _2=u'LGA')",0.3,3,10
804,"Row(_1=u'DEN', _2=u'SHV')",0.3,42,140
805,"Row(_1=u'ATL', _2=u'RAP')",0.3,3,10
806,"Row(_1=u'DAY', _2=u'CLE')",0.3,9,30
807,"Row(_1=u'RDU', _2=u'SEA')",0.3,27,90
808,"Row(_1=u'XNA', _2=u'DTW')",0.3,6,20
809,"Row(_1=u'BTV', _2=u'PHL')",0.3,6,20
810,"Row(_1=u'SJC', _2=u'LAX')",0.299965481533,869,2897
811,"Row(_1=u'EWR', _2=u'ORF')",0.299727520436,110,367
812,"Row(_1=u'ORD', _2=u'CHS')",0.299684542587,95,317
813,"Row(_1=u'TTN', _2=u'MCO')",0.299625468165,80,267
814,"Row(_1=u'ATL', _2=u'ATW')",0.2995951417,74,247
815,"Row(_1=u'LAS', _2=u'FLL')",0.29954954955,133,444
816,"Row(_1=u'BUR', _2=u'SFO')",0.299476439791,286,955
817,"Row(_1=u'ORD', _2=u'MKG')",0.299363057325,94,314
818,"Row(_1=u'ORD', _2=u'BUF')",0.299157303371,213,712
819,"Row(_1=u'ASE', _2=u'ATL')",0.299065420561,32,107
820,"Row(_1=u'FLL', _2=u'SWF')",0.298850574713,52,174
821,"Row(_1=u'DFW', _2=u'MHK')",0.298742138365,95,318
822,"Row(_1=u'RNO', _2=u'JFK')",0.298701298701,23,77
823,"Row(_1=u'SAF', _2=u'DEN')",0.298507462687,40,134
824,"Row(_1=u'ORD', _2=u'CLE')",0.298391281785,575,1927
825,"Row(_1=u'JFK', _2=u'PWM')",0.298245614035,136,456
826,"Row(_1=u'PPG', _2=u'HNL')",0.298245614035,17,57
827,"Row(_1=u'MCI', _2=u'LAX')",0.298113207547,158,530
828,"Row(_1=u'JFK', _2=u'BWI')",0.298076923077,31,104
829,"Row(_1=u'ABQ', _2=u'JFK')",0.297872340426,42,141
830,"Row(_1=u'ORD', _2=u'LAS')",0.297872340426,518,1739
831,"Row(_1=u'EWR', _2=u'MSP')",0.297762478485,173,581
832,"Row(_1=u'LAX', _2=u'EUG')",0.297674418605,64,215
833,"Row(_1=u'MQT', _2=u'DTW')",0.297520661157,36,121
834,"Row(_1=u'ABQ', _2=u'LAX')",0.2975,238,800
835,"Row(_1=u'ORD', _2=u'BHM')",0.29746835443,141,474
836,"Row(_1=u'JFK', _2=u'BOS')",0.297444490993,710,2387
837,"Row(_1=u'SEA', _2=u'JAC')",0.297297297297,11,37
838,"Row(_1=u'GRR', _2=u'IAD')",0.297297297297,11,37
839,"Row(_1=u'SFO', _2=u'PSP')",0.297197640118,403,1356
840,"Row(_1=u'GGG', _2=u'DFW')",0.29718875502,74,249
841,"Row(_1=u'PSP', _2=u'IAH')",0.297101449275,82,276
842,"Row(_1=u'ORD', _2=u'ALB')",0.297052154195,131,441
843,"Row(_1=u'PBI', _2=u'ISP')",0.297002724796,109,367
844,"Row(_1=u'GUC', _2=u'DEN')",0.296875,38,128
845,"Row(_1=u'DFW', _2=u'MTJ')",0.296610169492,35,118
846,"Row(_1=u'SAN', _2=u'OAK')",0.296524663677,529,1784
847,"Row(_1=u'SYR', _2=u'MCO')",0.296511627907,51,172
848,"Row(_1=u'ORD', _2=u'TUL')",0.296505073281,263,887
849,"Row(_1=u'CHO', _2=u'ORD')",0.296407185629,99,334
850,"Row(_1=u'IAD', _2=u'ROC')",0.296296296296,32,108
851,"Row(_1=u'SEA', _2=u'RNO')",0.296296296296,8,27
852,"Row(_1=u'SDF', _2=u'IAD')",0.296296296296,16,54
853,"Row(_1=u'OAK', _2=u'BOI')",0.296296296296,104,351
854,"Row(_1=u'DTW', _2=u'GRB')",0.296296296296,80,270
855,"Row(_1=u'DEN', _2=u'GEG')",0.296244784423,213,719
856,"Row(_1=u'ORD', _2=u'MSP')",0.296180555556,853,2880
857,"Row(_1=u'EWR', _2=u'PHX')",0.29604130809,344,1162
858,"Row(_1=u'DTW', _2=u'SAT')",0.295918367347,58,196
859,"Row(_1=u'LGA', _2=u'MCI')",0.295918367347,87,294
860,"Row(_1=u'ONT', _2=u'SFO')",0.295857988166,300,1014
